,DATA,REGIÃO,ESTADO,VALOR REVENDA,ANO,MES,MES/ANO
359,2004-08-08,NORDESTE,PARAIBA,2.081,2004,8,08/2004
360,2004-08-08,NORDESTE,PERNAMBUCO,2.148,2004,8,08/2004
361,2004-08-08,NORDESTE,PIAUI,2.208,2004,8,08/2004
362,2004-08-08,NORDESTE,RIO GRANDE DO NORTE,2.105,2004,8,08/2004
363,2004-08-08,NORDESTE,SERGIPE,2.119,2004,8,08/2004
364,2004-08-08,NORTE,ACRE,2.541,2004,8,08/2004
365,2004-08-08,NORTE,AMAPA,2.401,2004,8,08/2004
366,2004-08-08,NORTE,AMAZONAS,2.205,2004,8,08/2004
367,2004-08-08,NORTE,PARA,2.424,2004,8,08/2004
368,2004-08-08,NORTE,RONDONIA,2.462,2004,8,08/2004
369,2004-08-08,NORTE,RORAIMA,2.136,2004,8,08/2004
370,2004-08-08,NORTE,TOCANTINS,2.263,2004,8,08/2004
371,2004-08-08,SUDESTE,ESPIRITO SANTO,2.13,2004,8,08/2004
372,2004-08-08,SUDESTE,MINAS GERAIS,2.122,2004,8,08/2004
373,2004-08-08,SUDESTE,RIO DE JANEIRO,2.171,2004,8,08/2004
374,2004-08-08,SUDESTE,SAO PAULO,2.0340000000000003,2004,8,08/2004
375,2004-08-08,SUL,PARANA,2.16,2004,8,08/2004
376,2004-08-08,SUL,RIO GRANDE DO SUL,2.292,2004,8,08/2004
377,2004-08-08,SUL,SANTA CATARINA,2.201,2004,8,08/2004
378,2004-08-15,CENTRO OESTE,DISTRITO FEDERAL,2.12,2004,8,08/2004
379,2004-08-15,CENTRO OESTE,GOIAS,2.14,2004,8,08/2004
380,2004-08-15,CENTRO OESTE,MATO GROSSO,2.548,2004,8,08/2004
381,2004-08-15,CENTRO OESTE,MATO GROSSO DO SUL,2.317,2004,8,08/2004
382,2004-08-15,NORDESTE,ALAGOAS,2.209,2004,8,08/2004
383,2004-08-15,NORDESTE,BAHIA,2.227,2004,8,08/2004
384,2004-08-15,NORDESTE,CEARA,2.2840000000000003,2004,8,08/2004
385,2004-08-15,NORDESTE,MARANHAO,2.188,2004,8,08/2004
386,2004-08-15,NORDESTE,PARAIBA,2.094,2004,8,08/2004
387,2004-08-15,NORDESTE,PERNAMBUCO,2.148,2004,8,08/2004
388,2004-08-15,NORDESTE,PIAUI,2.213,2004,8,08/2004
389,2004-08-15,NORDESTE,RIO GRANDE DO NORTE,2.11,2004,8,08/2004
390,2004-08-15,NORDESTE,SERGIPE,2.125,2004,8,08/2004
391,2004-08-15,NORTE,ACRE,2.549,2004,8,08/2004
392,2004-08-15,NORTE,AMAPA,2.403,2004,8,08/2004
393,2004-08-15,NORTE,AMAZONAS,2.234,2004,8,08/2004
394,2004-08-15,NORTE,PARA,2.423,2004,8,08/2004
395,2004-08-15,NORTE,RONDONIA,2.469,2004,8,08/2004
396,2004-08-15,NORTE,RORAIMA,2.138,2004,8,08/2004
397,2004-08-15,NORTE,TOCANTINS,2.2840000000000003,2004,8,08/2004
398,2004-08-15,SUDESTE,ESPIRITO SANTO,2.131,2004,8,08/2004
399,2004-08-15,SUDESTE,MINAS GERAIS,2.126,2004,8,08/2004
400,2004-08-15,SUDESTE,RIO DE JANEIRO,2.178,2004,8,08/2004
401,2004-08-15,SUDESTE,SAO PAULO,2.036,2004,8,08/2004
402,2004-08-15,SUL,PARANA,2.162,2004,8,08/2004
403,2004-08-15,SUL,RIO GRANDE DO SUL,2.289,2004,8,08/2004
404,2004-08-15,SUL,SANTA CATARINA,2.207,2004,8,08/2004
405,2004-08-22,CENTRO OESTE,DISTRITO FEDERAL,2.15,2004,8,08/2004
406,2004-08-22,CENTRO OESTE,GOIAS,2.148,2004,8,08/2004
407,2004-08-22,CENTRO OESTE,MATO GROSSO,2.56,2004,8,08/2004
408,2004-08-22,CENTRO OESTE,MATO GROSSO DO SUL,2.319,2004,8,08/2004
409,2004-08-22,NORDESTE,ALAGOAS,2.212,2004,8,08/2004
410,2004-08-22,NORDESTE,BAHIA,2.228,2004,8,08/2004
411,2004-08-22,NORDESTE,CEARA,2.279,2004,8,08/2004
412,2004-08-22,NORDESTE,MARANHAO,2.1790000000000003,2004,8,08/2004
413,2004-08-22,NORDESTE,PARAIBA,2.091,2004,8,08/2004
414,2004-08-22,NORDESTE,PERNAMBUCO,2.152,2004,8,08/2004
415,2004-08-22,NORDESTE,PIAUI,2.208,2004,8,08/2004
416,2004-08-22,NORDESTE,RIO GRANDE DO NORTE,2.116,2004,8,08/2004
417,2004-08-22,NORDESTE,SERGIPE,2.122,2004,8,08/2004
418,2004-08-22,NORTE,ACRE,2.552,2004,8,08/2004
419,2004-08-22,NORTE,AMAPA,2.406,2004,8,08/2004
420,2004-08-22,NORTE,AMAZONAS,2.238,2004,8,08/2004
421,2004-08-22,NORTE,PARA,2.42,2004,8,08/2004
422,2004-08-22,NORTE,RONDONIA,2.464,2004,8,08/2004
423,2004-08-22,NORTE,RORAIMA,2.147,2004,8,08/2004
424,2004-08-22,NORTE,TOCANTINS,2.289,2004,8,08/2004
425,2004-08-22,SUDESTE,ESPIRITO SANTO,2.122,2004,8,08/2004
426,2004-08-22,SUDESTE,MINAS GERAIS,2.127,2004,8,08/2004
427,2004-08-22,SUDESTE,RIO DE JANEIRO,2.178,2004,8,08/2004
428,2004-08-22,SUDESTE,SAO PAULO,2.035,2004,8,08/2004
429,2004-08-22,SUL,PARANA,2.16,2004,8,08/2004
430,2004-08-22,SUL,RIO GRANDE DO SUL,2.283,2004,8,08/2004
431,2004-08-22,SUL,SANTA CATARINA,2.207,2004,8,08/2004
432,2004-08-29,CENTRO OESTE,DISTRITO FEDERAL,2.149,2004,8,08/2004
433,2004-08-29,CENTRO OESTE,GOIAS,2.148,2004,8,08/2004
434,2004-08-29,CENTRO OESTE,MATO GROSSO,2.5610000000000004,2004,8,08/2004
435,2004-08-29,CENTRO OESTE,MATO GROSSO DO SUL,2.319,2004,8,08/2004
436,2004-08-29,NORDESTE,ALAGOAS,2.209,2004,8,08/2004
437,2004-08-29,NORDESTE,BAHIA,2.226,2004,8,08/2004
438,2004-08-29,NORDESTE,CEARA,2.273,2004,8,08/2004
439,2004-08-29,NORDESTE,MARANHAO,2.191,2004,8,08/2004
440,2004-08-29,NORDESTE,PARAIBA,2.092,2004,8,08/2004
441,2004-08-29,NORDESTE,PERNAMBUCO,2.147,2004,8,08/2004
442,2004-08-29,NORDESTE,PIAUI,2.209,2004,8,08/2004
443,2004-08-29,NORDESTE,RIO GRANDE DO NORTE,2.113,2004,8,08/2004
444,2004-08-29,NORDESTE,SERGIPE,2.121,2004,8,08/2004
445,2004-08-29,NORTE,ACRE,2.5580000000000003,2004,8,08/2004
446,2004-08-29,NORTE,AMAPA,2.405,2004,8,08/2004
447,2004-08-29,NORTE,AMAZONAS,2.251,2004,8,08/2004
448,2004-08-29,NORTE,PARA,2.43,2004,8,08/2004
449,2004-08-29,NORTE,RONDONIA,2.4730000000000003,2004,8,08/2004
450,2004-08-29,NORTE,RORAIMA,2.146,2004,8,08/2004
451,2004-08-29,NORTE,TOCANTINS,2.305,2004,8,08/2004
452,2004-08-29,SUDESTE,ESPIRITO SANTO,2.12,2004,8,08/2004
453,2004-08-29,SUDESTE,MINAS GERAIS,2.126,2004,8,08/2004
454,2004-08-29,SUDESTE,RIO DE JANEIRO,2.181,2004,8,08/2004
455,2004-08-29,SUDESTE,SAO PAULO,2.0340000000000003,2004,8,08/2004
456,2004-08-29,SUL,PARANA,2.146,2004,8,08/2004
457,2004-08-29,SUL,RIO GRANDE DO SUL,2.272,2004,8,08/2004
458,2004-08-29,SUL,SANTA CATARINA,2.2030000000000003,2004,8,08/2004
459,2004-09-05,CENTRO OESTE,DISTRITO FEDERAL,2.128,2004,9,09/2004
460,2004-09-05,CENTRO OESTE,GOIAS,2.144,2004,9,09/2004
461,2004-09-05,CENTRO OESTE,MATO GROSSO,2.56,2004,9,09/2004
462,2004-09-05,CENTRO OESTE,MATO GROSSO DO SUL,2.329,2004,9,09/2004
463,2004-09-05,NORDESTE,ALAGOAS,2.212,2004,9,09/2004
464,2004-09-05,NORDESTE,BAHIA,2.226,2004,9,09/2004
465,2004-09-05,NORDESTE,CEARA,2.271,2004,9,09/2004
466,2004-09-05,NORDESTE,MARANHAO,2.205,2004,9,09/2004
467,2004-09-05,NORDESTE,PARAIBA,2.081,2004,9,09/2004
468,2004-09-05,NORDESTE,PERNAMBUCO,2.153,2004,9,09/2004
469,2004-09-05,NORDESTE,PIAUI,2.204,2004,9,09/2004
470,2004-09-05,NORDESTE,RIO GRANDE DO NORTE,2.119,2004,9,09/2004
471,2004-09-05,NORDESTE,SERGIPE,2.122,2004,9,09/2004
472,2004-09-05,NORTE,ACRE,2.569,2004,9,09/2004
473,2004-09-05,NORTE,AMAPA,2.398,2004,9,09/2004
474,2004-09-05,NORTE,AMAZONAS,2.248,2004,9,09/2004
475,2004-09-05,NORTE,PARA,2.424,2004,9,09/2004
476,2004-09-05,NORTE,RONDONIA,2.468,2004,9,09/2004
477,2004-09-05,NORTE,RORAIMA,2.146,2004,9,09/2004
478,2004-09-05,NORTE,TOCANTINS,2.319,2004,9,09/2004
479,2004-09-05,SUDESTE,ESPIRITO SANTO,2.162,2004,9,09/2004
480,2004-09-05,SUDESTE,MINAS GERAIS,2.126,2004,9,09/2004
481,2004-09-05,SUDESTE,RIO DE JANEIRO,2.1790000000000003,2004,9,09/2004
482,2004-09-05,SUDESTE,SAO PAULO,2.032,2004,9,09/2004
483,2004-09-05,SUL,PARANA,2.136,2004,9,09/2004
484,2004-09-05,SUL,RIO GRANDE DO SUL,2.282,2004,9,09/2004
485,2004-09-05,SUL,SANTA CATARINA,2.202,2004,9,09/2004
486,2004-09-12,CENTRO OESTE,DISTRITO FEDERAL,2.145,2004,9,09/2004
487,2004-09-12,CENTRO OESTE,GOIAS,2.134,2004,9,09/2004
488,2004-09-12,CENTRO OESTE,MATO GROSSO,2.564,2004,9,09/2004
489,2004-09-12,CENTRO OESTE,MATO GROSSO DO SUL,2.337,2004,9,09/2004
490,2004-09-12,NORDESTE,ALAGOAS,2.204,2004,9,09/2004
491,2004-09-12,NORDESTE,BAHIA,2.225,2004,9,09/2004
492,2004-09-12,NORDESTE,CEARA,2.263,2004,9,09/2004
493,2004-09-12,NORDESTE,MARANHAO,2.201,2004,9,09/2004
494,2004-09-12,NORDESTE,PARAIBA,2.076,2004,9,09/2004
495,2004-09-12,NORDESTE,PERNAMBUCO,2.154,2004,9,09/2004
496,2004-09-12,NORDESTE,PIAUI,2.206,2004,9,09/2004
497,2004-09-12,NORDESTE,RIO GRANDE DO NORTE,2.115,2004,9,09/2004
498,2004-09-12,NORDESTE,SERGIPE,2.121,2004,9,09/2004
499,2004-09-12,NORTE,ACRE,2.5660000000000003,2004,9,09/2004
500,2004-09-12,NORTE,AMAPA,2.352,2004,9,09/2004
501,2004-09-12,NORTE,AMAZONAS,2.258,2004,9,09/2004
502,2004-09-12,NORTE,PARA,2.424,2004,9,09/2004
503,2004-09-12,NORTE,RONDONIA,2.467,2004,9,09/2004
504,2004-09-12,NORTE,RORAIMA,2.148,2004,9,09/2004
505,2004-09-12,NORTE,TOCANTINS,2.29,2004,9,09/2004
506,2004-09-12,SUDESTE,ESPIRITO SANTO,2.167,2004,9,09/2004
507,2004-09-12,SUDESTE,MINAS GERAIS,2.131,2004,9,09/2004
508,2004-09-12,SUDESTE,RIO DE JANEIRO,2.181,2004,9,09/2004
509,2004-09-12,SUDESTE,SAO PAULO,2.032,2004,9,09/2004
510,2004-09-12,SUL,PARANA,2.131,2004,9,09/2004
511,2004-09-12,SUL,RIO GRANDE DO SUL,2.2840000000000003,2004,9,09/2004
512,2004-09-12,SUL,SANTA CATARINA,2.201,2004,9,09/2004
513,2004-09-19,CENTRO OESTE,DISTRITO FEDERAL,2.134,2004,9,09/2004
514,2004-09-19,CENTRO OESTE,GOIAS,2.133,2004,9,09/2004
515,2004-09-19,CENTRO OESTE,MATO GROSSO,2.551,2004,9,09/2004
516,2004-09-19,CENTRO OESTE,MATO GROSSO DO SUL,2.344,2004,9,09/2004
517,2004-09-19,NORDESTE,ALAGOAS,2.205,2004,9,09/2004
518,2004-09-19,NORDESTE,BAHIA,2.227,2004,9,09/2004
519,2004-09-19,NORDESTE,CEARA,2.26,2004,9,09/2004
520,2004-09-19,NORDESTE,MARANHAO,2.191,2004,9,09/2004
521,2004-09-19,NORDESTE,PARAIBA,2.061,2004,9,09/2004
522,2004-09-19,NORDESTE,PERNAMBUCO,2.152,2004,9,09/2004
523,2004-09-19,NORDESTE,PIAUI,2.21,2004,9,09/2004
524,2004-09-19,NORDESTE,RIO GRANDE DO NORTE,2.1180000000000003,2004,9,09/2004
525,2004-09-19,NORDESTE,SERGIPE,2.123,2004,9,09/2004
526,2004-09-19,NORTE,ACRE,2.57,2004,9,09/2004
527,2004-09-19,NORTE,AMAPA,2.4090000000000003,2004,9,09/2004
528,2004-09-19,NORTE,AMAZONAS,2.249,2004,9,09/2004
529,2004-09-19,NORTE,PARA,2.424,2004,9,09/2004
530,2004-09-19,NORTE,RONDONIA,2.463,2004,9,09/2004
531,2004-09-19,NORTE,RORAIMA,2.153,2004,9,09/2004
532,2004-09-19,NORTE,TOCANTINS,2.291,2004,9,09/2004
533,2004-09-19,SUDESTE,ESPIRITO SANTO,2.162,2004,9,09/2004
534,2004-09-19,SUDESTE,MINAS GERAIS,2.128,2004,9,09/2004
535,2004-09-19,SUDESTE,RIO DE JANEIRO,2.181,2004,9,09/2004
536,2004-09-19,SUDESTE,SAO PAULO,2.031,2004,9,09/2004
537,2004-09-19,SUL,PARANA,2.125,2004,9,09/2004
538,2004-09-19,SUL,RIO GRANDE DO SUL,2.286,2004,9,09/2004
539,2004-09-19,SUL,SANTA CATARINA,2.201,2004,9,09/2004
540,2004-09-26,CENTRO OESTE,DISTRITO FEDERAL,2.111,2004,9,09/2004
541,2004-09-26,CENTRO OESTE,GOIAS,2.15,2004,9,09/2004
542,2004-09-26,CENTRO OESTE,MATO GROSSO,2.546,2004,9,09/2004
543,2004-09-26,CENTRO OESTE,MATO GROSSO DO SUL,2.344,2004,9,09/2004
544,2004-09-26,NORDESTE,ALAGOAS,2.205,2004,9,09/2004
545,2004-09-26,NORDESTE,BAHIA,2.229,2004,9,09/2004
546,2004-09-26,NORDESTE,CEARA,2.255,2004,9,09/2004
547,2004-09-26,NORDESTE,MARANHAO,2.191,2004,9,09/2004
548,2004-09-26,NORDESTE,PARAIBA,2.061,2004,9,09/2004
549,2004-09-26,NORDESTE,PERNAMBUCO,2.154,2004,9,09/2004
550,2004-09-26,NORDESTE,PIAUI,2.201,2004,9,09/2004
551,2004-09-26,NORDESTE,RIO GRANDE DO NORTE,2.116,2004,9,09/2004
552,2004-09-26,NORDESTE,SERGIPE,2.121,2004,9,09/2004
553,2004-09-26,NORTE,ACRE,2.57,2004,9,09/2004
554,2004-09-26,NORTE,AMAPA,2.4,2004,9,09/2004
555,2004-09-26,NORTE,AMAZONAS,2.251,2004,9,09/2004
556,2004-09-26,NORTE,PARA,2.424,2004,9,09/2004
557,2004-09-26,NORTE,RONDONIA,2.4730000000000003,2004,9,09/2004
558,2004-09-26,NORTE,RORAIMA,2.148,2004,9,09/2004
559,2004-09-26,NORTE,TOCANTINS,2.2880000000000003,2004,9,09/2004
560,2004-09-26,SUDESTE,ESPIRITO SANTO,2.161,2004,9,09/2004
561,2004-09-26,SUDESTE,MINAS GERAIS,2.126,2004,9,09/2004
562,2004-09-26,SUDESTE,RIO DE JANEIRO,2.184,2004,9,09/2004
563,2004-09-26,SUDESTE,SAO PAULO,2.032,2004,9,09/2004
564,2004-09-26,SUL,PARANA,2.122,2004,9,09/2004
565,2004-09-26,SUL,RIO GRANDE DO SUL,2.285,2004,9,09/2004
566,2004-09-26,SUL,SANTA CATARINA,2.199,2004,9,09/2004
567,2004-10-03,CENTRO OESTE,DISTRITO FEDERAL,2.086,2004,10,10/2004
568,2004-10-03,CENTRO OESTE,GOIAS,2.146,2004,10,10/2004
569,2004-10-03,CENTRO OESTE,MATO GROSSO,2.539,2004,10,10/2004
570,2004-10-03,CENTRO OESTE,MATO GROSSO DO SUL,2.3480000000000003,2004,10,10/2004
571,2004-10-03,NORDESTE,ALAGOAS,2.205,2004,10,10/2004
572,2004-10-03,NORDESTE,BAHIA,2.23,2004,10,10/2004
573,2004-10-03,NORDESTE,CEARA,2.286,2004,10,10/2004
574,2004-10-03,NORDESTE,MARANHAO,2.184,2004,10,10/2004
575,2004-10-03,NORDESTE,PARAIBA,2.079,2004,10,10/2004
576,2004-10-03,NORDESTE,PERNAMBUCO,2.145,2004,10,10/2004
577,2004-10-03,NORDESTE,PIAUI,2.197,2004,10,10/2004
578,2004-10-03,NORDESTE,RIO GRANDE DO NORTE,2.119,2004,10,10/2004
579,2004-10-03,NORDESTE,SERGIPE,2.123,2004,10,10/2004
580,2004-10-03,NORTE,ACRE,2.568,2004,10,10/2004
581,2004-10-03,NORTE,AMAPA,2.411,2004,10,10/2004
582,2004-10-03,NORTE,AMAZONAS,2.2430000000000003,2004,10,10/2004
583,2004-10-03,NORTE,PARA,2.422,2004,10,10/2004
584,2004-10-03,NORTE,RONDONIA,2.47,2004,10,10/2004
585,2004-10-03,NORTE,RORAIMA,2.156,2004,10,10/2004
586,2004-10-03,NORTE,TOCANTINS,2.287,2004,10,10/2004
587,2004-10-03,SUDESTE,ESPIRITO SANTO,2.166,2004,10,10/2004
588,2004-10-03,SUDESTE,MINAS GERAIS,2.129,2004,10,10/2004
589,2004-10-03,SUDESTE,RIO DE JANEIRO,2.184,2004,10,10/2004
590,2004-10-03,SUDESTE,SAO PAULO,2.0340000000000003,2004,10,10/2004
591,2004-10-03,SUL,PARANA,2.126,2004,10,10/2004
592,2004-10-03,SUL,RIO GRANDE DO SUL,2.281,2004,10,10/2004
593,2004-10-03,SUL,SANTA CATARINA,2.2030000000000003,2004,10,10/2004
594,2004-10-10,CENTRO OESTE,DISTRITO FEDERAL,2.013,2004,10,10/2004
595,2004-10-10,CENTRO OESTE,GOIAS,2.1630000000000003,2004,10,10/2004
596,2004-10-10,CENTRO OESTE,MATO GROSSO,2.557,2004,10,10/2004
597,2004-10-10,CENTRO OESTE,MATO GROSSO DO SUL,2.357,2004,10,10/2004
598,2004-10-10,NORDESTE,ALAGOAS,2.205,2004,10,10/2004
599,2004-10-10,NORDESTE,BAHIA,2.229,2004,10,10/2004
600,2004-10-10,NORDESTE,CEARA,2.285,2004,10,10/2004
601,2004-10-10,NORDESTE,MARANHAO,2.188,2004,10,10/2004
602,2004-10-10,NORDESTE,PARAIBA,2.074,2004,10,10/2004
603,2004-10-10,NORDESTE,PERNAMBUCO,2.144,2004,10,10/2004
604,2004-10-10,NORDESTE,PIAUI,2.197,2004,10,10/2004
605,2004-10-10,NORDESTE,RIO GRANDE DO NORTE,2.117,2004,10,10/2004
606,2004-10-10,NORDESTE,SERGIPE,2.124,2004,10,10/2004
607,2004-10-10,NORTE,ACRE,2.57,2004,10,10/2004
608,2004-10-10,NORTE,AMAPA,2.397,2004,10,10/2004
609,2004-10-10,NORTE,AMAZONAS,2.253,2004,10,10/2004
610,2004-10-10,NORTE,PARA,2.427,2004,10,10/2004
611,2004-10-10,NORTE,RONDONIA,2.472,2004,10,10/2004
612,2004-10-10,NORTE,RORAIMA,2.152,2004,10,10/2004
613,2004-10-10,NORTE,TOCANTINS,2.287,2004,10,10/2004
614,2004-10-10,SUDESTE,ESPIRITO SANTO,2.188,2004,10,10/2004
615,2004-10-10,SUDESTE,MINAS GERAIS,2.136,2004,10,10/2004
616,2004-10-10,SUDESTE,RIO DE JANEIRO,2.191,2004,10,10/2004
617,2004-10-10,SUDESTE,SAO PAULO,2.041,2004,10,10/2004
618,2004-10-10,SUL,PARANA,2.141,2004,10,10/2004
619,2004-10-10,SUL,RIO GRANDE DO SUL,2.29,2004,10,10/2004
620,2004-10-10,SUL,SANTA CATARINA,2.206,2004,10,10/2004
621,2004-10-17,CENTRO OESTE,DISTRITO FEDERAL,2.141,2004,10,10/2004
622,2004-10-17,CENTRO OESTE,GOIAS,2.216,2004,10,10/2004
623,2004-10-17,CENTRO OESTE,MATO GROSSO,2.628,2004,10,10/2004
624,2004-10-17,CENTRO OESTE,MATO GROSSO DO SUL,2.412,2004,10,10/2004
625,2004-10-17,NORDESTE,ALAGOAS,2.241,2004,10,10/2004
626,2004-10-17,NORDESTE,BAHIA,2.305,2004,10,10/2004
627,2004-10-17,NORDESTE,CEARA,2.333,2004,10,10/2004
628,2004-10-17,NORDESTE,MARANHAO,2.242,2004,10,10/2004
629,2004-10-17,NORDESTE,PARAIBA,2.105,2004,10,10/2004
630,2004-10-17,NORDESTE,PERNAMBUCO,2.175,2004,10,10/2004
631,2004-10-17,NORDESTE,PIAUI,2.242,2004,10,10/2004
632,2004-10-17,NORDESTE,RIO GRANDE DO NORTE,2.194,2004,10,10/2004
633,2004-10-17,NORDESTE,SERGIPE,2.165,2004,10,10/2004
634,2004-10-17,NORTE,ACRE,2.619,2004,10,10/2004
635,2004-10-17,NORTE,AMAPA,2.452,2004,10,10/2004
636,2004-10-17,NORTE,AMAZONAS,2.302,2004,10,10/2004
637,2004-10-17,NORTE,PARA,2.477,2004,10,10/2004
638,2004-10-17,NORTE,RONDONIA,2.532,2004,10,10/2004
639,2004-10-17,NORTE,RORAIMA,2.17,2004,10,10/2004
640,2004-10-17,NORTE,TOCANTINS,2.335,2004,10,10/2004
641,2004-10-17,SUDESTE,ESPIRITO SANTO,2.238,2004,10,10/2004
642,2004-10-17,SUDESTE,MINAS GERAIS,2.1830000000000003,2004,10,10/2004
643,2004-10-17,SUDESTE,RIO DE JANEIRO,2.238,2004,10,10/2004
644,2004-10-17,SUDESTE,SAO PAULO,2.1,2004,10,10/2004
645,2004-10-17,SUL,PARANA,2.2030000000000003,2004,10,10/2004
646,2004-10-17,SUL,RIO GRANDE DO SUL,2.363,2004,10,10/2004
647,2004-10-17,SUL,SANTA CATARINA,2.276,2004,10,10/2004
648,2004-10-24,CENTRO OESTE,DISTRITO FEDERAL,2.17,2004,10,10/2004
649,2004-10-24,CENTRO OESTE,GOIAS,2.218,2004,10,10/2004
650,2004-10-24,CENTRO OESTE,MATO GROSSO,2.638,2004,10,10/2004
651,2004-10-24,CENTRO OESTE,MATO GROSSO DO SUL,2.415,2004,10,10/2004
652,2004-10-24,NORDESTE,ALAGOAS,2.258,2004,10,10/2004
653,2004-10-24,NORDESTE,BAHIA,2.301,2004,10,10/2004
654,2004-10-24,NORDESTE,CEARA,2.35,2004,10,10/2004
655,2004-10-24,NORDESTE,MARANHAO,2.232,2004,10,10/2004
656,2004-10-24,NORDESTE,PARAIBA,2.129,2004,10,10/2004
657,2004-10-24,NORDESTE,PERNAMBUCO,2.224,2004,10,10/2004
658,2004-10-24,NORDESTE,PIAUI,2.232,2004,10,10/2004
659,2004-10-24,NORDESTE,RIO GRANDE DO NORTE,2.19,2004,10,10/2004
660,2004-10-24,NORDESTE,SERGIPE,2.1630000000000003,2004,10,10/2004
661,2004-10-24,NORTE,ACRE,2.471,2004,10,10/2004
662,2004-10-24,NORTE,AMAPA,2.463,2004,10,10/2004
663,2004-10-24,NORTE,AMAZONAS,2.325,2004,10,10/2004
664,2004-10-24,NORTE,PARA,2.491,2004,10,10/2004
665,2004-10-24,NORTE,RONDONIA,2.532,2004,10,10/2004
666,2004-10-24,NORTE,RORAIMA,2.182,2004,10,10/2004
667,2004-10-24,NORTE,TOCANTINS,2.34,2004,10,10/2004
668,2004-10-24,SUDESTE,ESPIRITO SANTO,2.24,2004,10,10/2004
669,2004-10-24,SUDESTE,MINAS GERAIS,2.18,2004,10,10/2004
670,2004-10-24,SUDESTE,RIO DE JANEIRO,2.2430000000000003,2004,10,10/2004
671,2004-10-24,SUDESTE,SAO PAULO,2.107,2004,10,10/2004
672,2004-10-24,SUL,PARANA,2.201,2004,10,10/2004
673,2004-10-24,SUL,RIO GRANDE DO SUL,2.355,2004,10,10/2004
674,2004-10-24,SUL,SANTA CATARINA,2.274,2004,10,10/2004
675,2004-10-31,CENTRO OESTE,DISTRITO FEDERAL,2.138,2004,10,10/2004
676,2004-10-31,CENTRO OESTE,GOIAS,2.177,2004,10,10/2004
677,2004-10-31,CENTRO OESTE,MATO GROSSO,2.576,2004,10,10/2004
678,2004-10-31,CENTRO OESTE,MATO GROSSO DO SUL,2.419,2004,10,10/2004
679,2004-10-31,NORDESTE,ALAGOAS,2.296,2004,10,10/2004
680,2004-10-31,NORDESTE,BAHIA,2.242,2004,10,10/2004
681,2004-10-31,NORDESTE,CEARA,2.3280000000000003,2004,10,10/2004
682,2004-10-31,NORDESTE,MARANHAO,2.128,2004,10,10/2004
683,2004-10-31,NORDESTE,PARAIBA,2.146,2004,10,10/2004
684,2004-10-31,NORDESTE,PERNAMBUCO,2.222,2004,10,10/2004
685,2004-10-31,NORDESTE,PIAUI,2.225,2004,10,10/2004
686,2004-10-31,NORDESTE,RIO GRANDE DO NORTE,2.211,2004,10,10/2004
687,2004-10-31,NORDESTE,SERGIPE,2.133,2004,10,10/2004
688,2004-10-31,NORTE,ACRE,2.485,2004,10,10/2004
689,2004-10-31,NORTE,AMAPA,2.336,2004,10,10/2004
690,2004-10-31,NORTE,AMAZONAS,2.325,2004,10,10/2004
691,2004-10-31,NORTE,PARA,2.359,2004,10,10/2004
692,2004-10-31,NORTE,RONDONIA,2.443,2004,10,10/2004
693,2004-10-31,NORTE,RORAIMA,2.185,2004,10,10/2004
694,2004-10-31,NORTE,TOCANTINS,2.337,2004,10,10/2004
695,2004-10-31,SUDESTE,ESPIRITO SANTO,2.23,2004,10,10/2004
696,2004-10-31,SUDESTE,MINAS GERAIS,2.115,2004,10,10/2004
697,2004-10-31,SUDESTE,RIO DE JANEIRO,2.175,2004,10,10/2004
698,2004-10-31,SUDESTE,SAO PAULO,2.08,2004,10,10/2004
699,2004-10-31,SUL,PARANA,2.1630000000000003,2004,10,10/2004
700,2004-10-31,SUL,RIO GRANDE DO SUL,2.28,2004,10,10/2004
701,2004-10-31,SUL,SANTA CATARINA,2.294,2004,10,10/2004
702,2004-11-07,CENTRO OESTE,DISTRITO FEDERAL,2.227,2004,11,11/2004
703,2004-11-07,CENTRO OESTE,GOIAS,2.277,2004,11,11/2004
704,2004-11-07,CENTRO OESTE,MATO GROSSO,2.583,2004,11,11/2004
705,2004-11-07,CENTRO OESTE,MATO GROSSO DO SUL,2.4530000000000003,2004,11,11/2004
706,2004-11-07,NORDESTE,ALAGOAS,2.299,2004,11,11/2004
707,2004-11-07,NORDESTE,BAHIA,2.239,2004,11,11/2004
708,2004-11-07,NORDESTE,CEARA,2.326,2004,11,11/2004
709,2004-11-07,NORDESTE,MARANHAO,2.143,2004,11,11/2004
710,2004-11-07,NORDESTE,PARAIBA,2.147,2004,11,11/2004
711,2004-11-07,NORDESTE,PERNAMBUCO,2.229,2004,11,11/2004
712,2004-11-07,NORDESTE,PIAUI,2.309,2004,11,11/2004
713,2004-11-07,NORDESTE,RIO GRANDE DO NORTE,2.205,2004,11,11/2004
714,2004-11-07,NORDESTE,SERGIPE,2.144,2004,11,11/2004
715,2004-11-07,NORTE,ACRE,2.481,2004,11,11/2004
716,2004-11-07,NORTE,AMAPA,2.332,2004,11,11/2004
717,2004-11-07,NORTE,AMAZONAS,2.326,2004,11,11/2004
718,2004-11-07,NORTE,PARA,2.378,2004,11,11/2004
719,2004-11-07,NORTE,RONDONIA,2.454,2004,11,11/2004
720,2004-11-07,NORTE,RORAIMA,2.185,2004,11,11/2004
721,2004-11-07,NORTE,TOCANTINS,2.352,2004,11,11/2004
